business_id,year,turnover,turnover_change_pct,operating_profit,operating_margin_pct,solvency_ratio,balance_sheet_total,num_employees,ebitda_margin_pct,roi_pct,equity_total,net_income,quick_ratio,current_ratio
30951579,2022,1225000.0,92.00,-353000.0,-27.40,-0.78,846000,11,-23.80,-45.70,7000,-340000.0,0.70,0.50
30951579,2021,638000.0,,-88000.0,-12.00,-0.53,511000,12,-10.80,-15.70,1000,-81000.0,0.50,0.40
29142504,2024,64000.0,,-531000.0,-804.70,-0.19,2523000,12,-121.90,-29.90,223000,-515000.0,3.70,3.70
29142504,2023,0.0,-100.00,-760000.0,-5377.40,0.04,1230414,4,-4020.50,-83.10,46853,-753000.0,2.80,2.80
29142504,2022,24000.0,60.00,-872000.0,-3587.50,-0.19,634000,4,-1587.50,-83.20,-118000,-861000.0,2.20,2.20
29142504,2021,15000.0,,-19000.0,-113.30,0.52,1440000,4,-113.30,-1.30,754000,-17000.0,4.30,4.30
29142504,2020,,,-37000.0,,0.67,1158000,4,,-3.90,773000,-37000.0,8.70,8.80
31589436,2023,14000.0,-89.30,-2082000.0,-9999.90,-2.23,1864000,9,-4178.60,-40.00,1342000,-1941000.0,1.60,1.60
31589436,2022,131000.0,,-1059000.0,-733.60,-0.88,2371000,11,-405.30,-29.40,9000,-961000.0,0.40,0.40
31589436,2021,,,-1017000.0,-2351.20,-0.69,1482000,7,-1726.80,-31.10,8000,-964000.0,0.30,0.30
32506874,2023,22000.0,1091.70,2000.0,9.10,-0.20,5000,,9.10,44.40,-1000,2000.0,1.00,0.80
32506874,2022,2000.0,,-3000.0,-150.00,-3.00,1000,,-150.00,-69.20,-3000,-3000.0,0.30,0.30
27576544,2023,1098000.0,-0.20,-3300000.0,-70.60,-0.04,2154000,17,-56.00,-117.10,-82000,-775000.0,0.10,0.20
27576544,2022,1100000.0,20.10,-1402000.0,-122.40,0.57,3895000,20,-114.70,-51.80,2216000,-1364000.0,2.50,2.70
27576544,2021,916000.0,43.10,2000.0,-1.00,0.59,1967000,13,4.50,2.10,1164000,-10000.0,1.00,1.10
27576544,2020,640000.0,50.60,-95000.0,-15.40,0.78,1493000,16,-4.60,-7.10,1162000,-112000.0,3.50,3.70
27576544,2019,425000.0,41.70,-240000.0,-42.10,0.76,1319000,16,-34.60,-23.90,999000,-179000.0,6.00,6.20
32052788,2023,1000.0,,-49000.0,-155.10,0.69,315475,3,-155.10,-32.10,209769,-49000.0,2.80,2.50
32052788,2022,,,0.0,,1.00,8000,0,,,9000,0.0,,
32052788,2021,,,-1000.0,,1.00,6000,,,-25.00,6000,-1000.0,,
28260939,2023,241000.0,-9.70,35000.0,16.90,0.03,465000,3,33.90,11.00,80000,42000.0,0.30,0.30
28260939,2022,267000.0,29.00,-22000.0,-5.90,-0.04,515000,4,9.60,-5.30,44000,-16000.0,0.30,0.30
28260939,2021,207000.0,33.40,-199000.0,-89.00,0.00,423000,8,-68.00,-98.50,1000,-195000.0,0.20,0.20
28260939,2020,155000.0,-59.90,-118000.0,-64.10,-0.14,272720,5,-35.00,-79.30,-39323,-112000.0,0.20,0.20
28260939,2019,387000.0,106.90,-86000.0,-20.20,0.14,237453,4,-14.20,-70.60,32618,-81000.0,0.40,0.40
27899087,2024,,,-2000.0,,-1.00,2000,,,-133.30,3000,-2000.0,,
27899087,2023,,,-1000.0,,0.00,1000,,,-100.00,1000,-1000.0,,
27899087,2022,,,0.0,,1.00,1000,,,,2000,0.0,,
27899087,2021,,,0.0,,1.00,1000,,,,2000,0.0,,
27899087,2019,,,0.0,,1.00,1000,,,,2000,0.0,,
29174397,2023,1018000.0,9.50,-926000.0,-85.60,0.41,2546000,21,-62.70,-52.40,1015000,-882000.0,2.00,2.50
29174397,2022,930000.0,9.80,-437000.0,-43.20,0.32,1379000,22,-26.40,-37.80,440000,-409000.0,0.80,1.90
29174397,2021,847000.0,48.10,-152000.0,-15.70,0.09,1179000,22,-12.60,-18.80,108000,-136000.0,0.50,0.80
29174397,2020,572000.0,54.20,2000.0,2.60,0.21,535000,18,5.40,7.60,110000,18000.0,0.40,0.90
29174397,2019,371000.0,286.50,-21000.0,-5.10,-0.33,43000,7,-4.30,-116.70,-6000,-21000.0,0.60,0.60
27328225,2023,1672000.0,31.60,-176000.0,-8.40,0.16,2005577,10,25.60,-8.90,292223,-144000.0,1.50,1.00
27328225,2022,1271000.0,34.10,-252000.0,-17.70,0.25,1989082,11,19.60,-14.80,468477,-225000.0,1.30,0.90
27328225,2021,948000.0,30.20,-151000.0,-13.90,0.26,1682623,11,17.60,-12.10,435261,-145000.0,1.00,1.00
27328225,2020,728000.0,131.70,190000.0,16.40,0.50,1170000,8,25.00,26.00,587000,194000.0,2.10,2.10
27328225,2019,314000.0,292.70,-30000.0,-3.50,0.38,518582,3,5.40,-3.60,193553,-18000.0,3.30,3.20
27686954,2023,,,-6227000.0,-1480.10,-17.91,1265000,14,-1468.90,-30.80,-17689000,-5565000.0,0.00,0.00
27686954,2022,,,-7133000.0,-9999.90,-18.81,873000,11,-9999.90,-37.90,-16429000,-6038000.0,0.00,0.00
27686954,2021,,,-5731000.0,-9999.90,-1.36,6808000,,-9999.90,-52.80,-9296000,-5416000.0,0.50,0.50
27686954,2020,,,-3995000.0,-9999.90,-3.40,1345000,8,-9999.90,-95.40,-4571000,-3935000.0,0.60,0.60
27686954,2019,,,-2856000.0,,-0.88,1912000,8,,-90.80,-1676000,-2834000.0,2.10,2.10
29054168,2024,,,-3000.0,,-2.67,15000,1,,-17.60,-7000,-3000.0,0.60,0.60
29054168,2023,4000.0,100.00,1000.0,20.00,-4.62,8000,1,40.00,9.50,-4000,1000.0,0.50,0.50
29054168,2022,2000.0,100.00,-6000.0,-300.00,-9.50,4000,1,-250.00,-100.00,-5000,-6000.0,0.00,0.00
29054168,2021,1000.0,-80.00,-7000.0,-700.00,-10.67,3000,1,-600.00,-93.30,1000,-7000.0,1.00,1.00
29054168,2020,5000.0,,-14000.0,-70.00,-2.08,12000,,-65.00,-77.80,8000,-14000.0,3.30,3.30
27993639,2023,1142000.0,121.30,28000.0,2.60,0.09,991000,6,3.70,16.30,87000,30000.0,1.00,1.00
27993639,2022,516000.0,22.90,-43000.0,-7.40,0.09,683000,5,1.10,-27.80,58000,-42000.0,0.80,0.80
27993639,2021,420000.0,-20.00,1000.0,0.40,0.36,282000,9,3.50,1.50,101000,2000.0,0.90,1.00
27993639,2020,525000.0,37.00,95000.0,18.70,0.37,269000,7,19.60,131.20,128000,119000.0,1.60,1.60
27993639,2019,383000.0,3.00,8000.0,2.90,0.03,127900,5,4.50,18.60,29324,12000.0,0.80,0.80
27707946,2023,808000.0,31.00,-25000.0,-2.40,0.15,244000,,-2.10,-9.30,36000,-20000.0,2.30,2.30
27707946,2022,617000.0,43.80,-24000.0,-2.80,0.20,307000,3,-2.40,-10.40,61000,-19000.0,2.40,2.40
27707946,2021,429000.0,40.20,6000.0,1.90,0.59,144000,,2.60,5.60,85000,8000.0,2.50,2.50
27707946,2020,306000.0,71.90,110000.0,31.00,0.47,155000,,31.90,92.20,72000,112000.0,7.60,7.60
27707946,2019,178000.0,87.40,-63000.0,-32.60,-0.69,55000,,-32.60,-59.40,-38000,-60000.0,4.40,4.40
33392098,2023,,,-661000.0,,0.68,350000,6,,-294.30,239000,-661000.0,3.00,3.00
28012345,2023,1215000.0,-37.20,-57000.0,-3.10,0.60,786000,12,-2.80,-4.70,470000,-39000.0,3.70,3.70
28012345,2022,1935000.0,2550.70,534000.0,28.80,0.55,989000,12,29.00,125.00,538000,560000.0,3.70,3.70
28012345,2021,73000.0,82.50,-296000.0,-189.70,0.05,109000,6,-186.50,-153.80,5000,-294000.0,1.30,1.30
28012345,2020,40000.0,-88.00,-50000.0,-13.90,0.77,365000,4,-13.60,-25.70,268000,-48000.0,5.90,4.50
28012345,2019,334000.0,218.10,-5000.0,-0.30,-0.42,77000,3,0.00,-2.20,-32000,-1000.0,0.90,0.90
31553724,2023,,,-298000.0,-201.50,0.26,7811000,3,-201.50,-4.90,2053000,-270000.0,1.90,1.90
31553724,2022,,,-409000.0,-1639.10,0.52,4486000,,-1639.10,-8.70,2351000,-377000.0,8.90,8.90
31553724,2021,23000.0,,-740000.0,-3195.70,0.61,4508000,,-3195.70,-12.50,2760000,-735000.0,42.90,42.50
31319372,2023,259000.0,,-3598000.0,-1389.20,0.81,3201000,28,-1388.00,-246.10,2579000,-3598000.0,5.10,5.10
31319372,2022,,,-2259000.0,,0.44,578000,18,,-1001.80,254000,-2259000.0,1.70,1.70
31319372,2021,,,-1046000.0,,0.42,365000,9,,-292.20,152000,-1027000.0,1.70,1.70
31319372,2020,,,-71000.0,,0.94,566000,1,,-17.80,529000,-71000.0,14.70,14.70
29408798,2023,,,-156000.0,,-0.59,22000,1,,-155.20,-13000,-156000.0,0.10,0.10
29408798,2022,7000.0,-68.20,-99000.0,-1237.50,0.84,170000,,-500.00,-47.30,143000,-99000.0,0.70,0.70
29408798,2021,22000.0,633.30,-61000.0,-272.70,0.96,253000,,-22.70,-24.20,242000,-60000.0,5.80,5.80
29408798,2020,3000.0,300.00,-56000.0,-200.00,0.90,278000,,-89.30,-43.10,250000,-56000.0,5.10,5.30
29408798,2019,1000.0,,-97000.0,-269.40,0.21,28000,,-266.70,-909.40,6000,-97000.0,1.10,1.10
32977131,2024,9000.0,,-244000.0,-2700.00,-0.79,322000,3,-2700.00,-86.40,276000,-243000.0,6.90,6.90
32977131,2023,,,-16000.0,,-0.48,21000,1,,-59.10,15000,-16000.0,3.10,3.10
28619622,2022,357000.0,51.70,-647000.0,-159.50,0.10,1071000,9,-140.50,-76.60,161000,-614000.0,0.10,0.20
28619622,2021,235000.0,,-628000.0,-213.10,-0.37,817712,8,-193.90,-100.50,-205567,-605000.0,0.10,0.10
28619622,2020,,,-328000.0,-6300.00,-0.06,556000,,-6000.00,-105.50,34000,-315000.0,0.30,0.40
28619622,2019,6000.0,,-48000.0,-30.60,-0.08,236000,3,-30.60,-19.20,1000,-41000.0,0.60,0.60
30125138,2023,14000.0,-82.30,-19000.0,-150.00,0.91,127000,,-150.00,-16.20,115000,-21000.0,10.60,10.60
30125138,2022,79000.0,29.50,3000.0,17.70,0.96,140000,,17.70,10.20,134000,14000.0,23.50,23.50
30125138,2021,61000.0,,30000.0,62.30,0.92,143000,1,62.30,31.50,131000,38000.0,11.90,11.00
30125138,2020,,,2000.0,33.30,0.96,105000,0,33.30,3.60,101000,2000.0,21.00,21.00
30125138,2019,,,-4000.0,,-4.00,1000,0,,-160.00,-4000,-4000.0,0.20,0.20
28222588,2023,530000.0,-8.30,-389000.0,-53.50,0.07,591000,8,-21.60,-66.10,39000,-364000.0,0.60,0.70
28222588,2022,578000.0,10.10,-613000.0,-103.10,-0.33,554000,9,-51.60,-84.70,-182000,-596000.0,0.20,0.20
28222588,2021,525000.0,8.00,-627000.0,-94.60,0.21,874000,,-58.10,-80.20,184000,-617000.0,1.70,1.70
28222588,2020,486000.0,146.70,-528000.0,-101.60,0.25,816000,8,-64.70,-69.80,205000,-521000.0,2.30,2.30
28222588,2019,197000.0,212.70,-485000.0,-193.90,0.25,838000,,-131.20,-77.50,208000,-479000.0,2.50,2.60
28327531,2023,44000.0,1366.70,-963000.0,-2033.30,0.71,4254000,,-1452.10,-21.40,3026000,-976000.0,6.10,6.10
28327531,2022,3000.0,-90.00,-1032000.0,-9999.90,0.79,5030000,15,-9999.90,-28.40,3989000,-1025000.0,16.90,16.90
28327531,2021,30000.0,7.10,-387000.0,-658.60,0.69,2417000,11,-355.20,-15.60,1659000,-382000.0,2.40,2.40
28327531,2020,42000.0,21.70,-332000.0,-781.00,0.78,2626000,,-761.90,-13.10,2046000,-328000.0,16.50,16.50
28327531,2019,23000.0,16.70,-78000.0,-326.10,0.44,865000,,-304.30,-13.80,378000,-75000.0,2.20,2.20
33347289,2023,,,-35000.0,-189.50,0.62,73000,2,-163.20,-46.60,45000,-36000.0,1.80,1.80
28009277,2023,1549000.0,80.30,-1636000.0,-66.00,0.77,4037000,26,-44.90,-26.30,3108000,-1038000.0,1.50,1.50
28009277,2022,859000.0,276.80,-1449000.0,-59.50,0.85,4893000,27,-51.80,-51.20,4150000,-1442000.0,6.90,6.90
28009277,2021,228000.0,985.70,-1586000.0,-121.60,0.50,2077000,19,-111.00,-180.90,1045000,-1585000.0,1.20,1.20
28009277,2020,21000.0,600.00,-281000.0,-23.20,0.25,1701000,15,-12.50,-35.50,429000,-268000.0,0.70,0.70
28009277,2019,3000.0,,44000.0,15.70,0.56,1268000,7,30.80,12.70,709000,80000.0,1.70,1.70
28464544,2023,21000.0,-32.30,-90000.0,-166.70,0.51,150000,1,-92.60,-64.10,77000,-90000.0,0.50,0.60
28464544,2022,31000.0,-6.10,-122000.0,-73.80,0.87,161000,4,-51.80,-59.80,122000,-121000.0,1.80,1.10
28464544,2021,33000.0,73.70,-66000.0,-42.30,0.86,280000,3,-27.60,-37.30,241000,-66000.0,4.80,4.80
28464544,2020,19000.0,26.70,-16000.0,-17.20,0.61,89000,3,-17.20,-24.10,55000,-16000.0,0.60,0.60
28464544,2019,15000.0,32.80,-3000.0,-4.60,0.68,44000,,-4.60,-11.50,31000,-3000.0,1.20,1.20
31526478,2023,,,-1378000.0,,-2.22,974000,9,,,637000,-1378000.0,0.70,0.80
31526478,2022,,,-402000.0,,-0.67,1171000,9,,,-785000,-402000.0,1.20,1.20
31526478,2021,,,-384000.0,,-0.51,745000,4,,,-384000,-384000.0,2.20,2.20
33287749,2023,,,-919000.0,-324.40,0.30,267000,7,-323.30,-893.00,81000,-918000.0,1.30,1.30
27665846,2024,20000.0,,4000.0,25.00,1.00,67000,,35.00,,67000,5000.0,58.00,58.00
27665846,2022,74000.0,,38000.0,58.10,1.00,50000,,62.20,138.70,51000,43000.0,,
27665846,2021,,,-16000.0,,1.00,12000,,,-145.50,12000,-16000.0,,
27665846,2020,,,-1000.0,,1.00,10000,,,-24.00,10000,-1000.0,,
27665846,2020,,,0.0,0.00,1.00,10000,,0.00,0.00,11000,0.0,,
31500315,2023,2000.0,,-3167000.0,-9999.90,-0.33,16801000,47,-9999.90,-18.00,12483000,-3250000.0,7.50,7.50
31500315,2022,,,-1641000.0,,-0.29,8071000,34,,-19.20,5211000,-1254000.0,4.70,4.70
31500315,2021,,,-698000.0,,-0.28,2506000,25,,-15.40,1743000,-659000.0,1.40,1.40
27395348,2024,129000.0,50.00,-1775000.0,-337.80,-1.53,3091000,10,-303.40,-32.30,50000,-1476000.0,0.30,0.30
27395348,2023,86000.0,-59.40,-1187000.0,-155.50,-7.11,596000,10,-112.40,-24.30,50000,-941000.0,0.80,0.70
27395348,2022,212000.0,27.70,-1675000.0,-246.40,-5.58,547000,10,-173.90,-52.80,337000,-1387000.0,1.10,1.10
27395348,2021,166000.0,-65.80,-949000.0,-73.70,-1.48,928000,10,-39.70,-51.00,218000,-816000.0,0.70,0.70
27395348,2020,486000.0,-50.50,-518000.0,-24.30,-0.25,1672000,9,-3.40,-43.20,69000,-403000.0,1.10,1.10
32712512,2023,10000.0,,-101000.0,-131.60,0.82,445000,2,-131.60,-48.10,381000,-100000.0,6.90,6.90
32712512,2022,,,-22000.0,-440.00,0.44,32000,1,-440.00,,32000,-22000.0,32.00,32.00
27353842,2023,401000.0,25.70,12000.0,7.70,0.21,543000,4,29.60,6.80,128000,32000.0,1.50,1.40
27353842,2022,319000.0,19.50,-2000.0,1.50,0.20,516000,5,20.30,1.60,116000,6000.0,1.00,1.00
27353842,2021,267000.0,52.60,1000.0,3.60,0.17,544000,4,24.90,2.20,108000,10000.0,1.90,1.90
27353842,2020,175000.0,62.00,22000.0,18.80,0.15,608000,1,40.60,9.60,104000,37000.0,3.60,3.60
27353842,2019,108000.0,163.40,20000.0,27.80,0.06,274000,,51.90,19.50,32000,30000.0,0.90,0.90
29883599,2023,1626000.0,-20.00,-3621000.0,-93.10,0.10,1722000,35,-78.10,-209.60,167000,-1516000.0,1.50,1.70
29883599,2022,2032000.0,43.50,-3719000.0,-181.50,0.36,3019000,40,-176.00,-213.10,1824000,-3688000.0,1.50,1.50
29883599,2021,1416000.0,59.60,-722000.0,-42.80,0.51,1553000,55,-36.90,-108.50,792000,-717000.0,1.70,1.70
29883599,2020,887000.0,258.80,-2000.0,0.30,0.21,140000,,1.10,4.30,30000,3000.0,1.50,1.50
29883599,2019,206000.0,,-10000.0,-3.40,-0.13,54000,,-1.90,-22.70,-7000,-7000.0,1.00,0.90
28358661,2020,75000.0,-8.50,-151000.0,-193.50,-1.53,172000,0,-193.50,-47.30,-90000,-149000.0,0.10,0.60
28358661,2019,82000.0,331.60,-55000.0,-65.90,-1.24,91000,,-65.90,-52.70,60000,-54000.0,0.20,2.80
28358661,2018,19000.0,,-60000.0,-285.70,-19.00,3000,,-285.70,-2000.00,3000,-60000.0,,
28643251,2024,16000.0,128.60,2000.0,10.00,-5.67,3000,1,15.00,9.10,2000,2000.0,,
28643251,2023,7000.0,133.30,5000.0,55.60,-3.80,5000,1,66.70,18.90,5000,5000.0,,
28643251,2022,3000.0,200.00,-1000.0,-25.00,-4.80,5000,1,0.00,-3.20,6000,-1000.0,,
28643251,2021,1000.0,-66.70,-9000.0,-900.00,-2.67,9000,1,-900.00,-32.10,6000,-9000.0,1.00,1.00
28643251,2020,3000.0,50.00,-14000.0,-233.30,-1.87,8000,,-216.70,-107.70,6000,-14000.0,1.00,1.00
31327372,2024,139000.0,239.00,-9000.0,-7.20,-0.51,65000,1,-7.20,-81.80,-29000,-10000.0,0.60,0.60
31327372,2023,41000.0,86.40,-20000.0,-48.80,-0.92,26000,1,-48.80,-200.00,-20000,-20000.0,0.50,0.50
31327372,2022,22000.0,327.80,-4000.0,-17.40,-0.83,6000,1,-17.40,-80.00,-1000,-4000.0,0.50,0.60
31327372,2021,6000.0,,-1000.0,-16.70,-0.50,2000,1,-16.70,-42.90,-1000,-1000.0,0.50,0.50
27182799,2023,681000.0,62.90,-123000.0,-12.50,-0.32,1056000,11,3.40,-9.80,16000,-87000.0,0.60,0.30
27182799,2022,418000.0,-6.70,-254000.0,-50.10,-0.17,1044000,13,-29.30,-27.40,139000,-217000.0,0.90,0.50
27182799,2021,448000.0,-18.70,-212000.0,-41.00,0.13,991000,13,-26.40,-26.60,293000,-186000.0,1.70,0.90
27182799,2020,551000.0,18.80,-75000.0,-8.70,-0.14,846000,13,1.10,-9.50,86000,-49000.0,1.70,0.90
27182799,2019,464000.0,152.10,-21000.0,-3.30,-0.04,572298,11,3.00,-4.50,10819,-16000.0,0.70,0.30
27036142,2023,3068000.0,40.20,6000.0,1.00,-2.61,524000,16,1.10,2.60,-262000,32000.0,0.60,0.60
27036142,2022,2189000.0,-9.10,-150000.0,-4.80,-3.77,364000,12,-4.80,-8.70,-268000,-106000.0,0.60,0.60
27036142,2021,2407000.0,112.60,-373000.0,-11.90,-4.00,320000,6,-11.90,-25.40,-117000,-287000.0,0.70,0.70
27036142,2020,1132000.0,18.30,-329000.0,-27.70,-3.20,283000,5,-27.70,-38.70,48000,-316000.0,1.20,1.20
27036142,2019,957000.0,101.90,-625000.0,-64.40,-2.42,238000,6,-64.40,-28.30,38000,-616000.0,1.20,1.20
30182167,2024,597000.0,-4.90,-186000.0,-30.60,0.15,231136,6,-21.90,,33423,-183000.0,0.30,0.30
30182167,2023,628000.0,-28.50,6000.0,2.10,0.60,367000,3,17.40,,219000,13000.0,1.20,1.20
30182167,2022,878000.0,9999.90,227000.0,32.20,0.45,475000,0,34.40,143.70,213000,283000.0,2.20,2.20
30182167,2021,4000.0,,-22000.0,-375.00,-0.13,96000,6,-75.00,-23.10,-13000,-15000.0,4.10,4.10
30182167,2020,,,-11000.0,,0.23,39000,,,-41.40,9000,-11000.0,0.30,0.30
33424387,2023,,,4000.0,11.10,0.20,20000,,11.10,136.40,4000,5000.0,1.30,1.30
32581823,2023,71000.0,-18.40,-80000.0,-111.30,-9.78,9000,,-111.30,-333.30,-88000,-79000.0,0.10,0.10
32581823,2022,87000.0,,-8000.0,-8.00,-0.80,10000,,-8.00,-38.90,-8000,-7000.0,0.60,0.60
32648071,2023,49000.0,1022.90,-95000.0,-88.00,0.02,223000,,-54.60,-48.00,34000,-95000.0,0.80,0.80
32648071,2022,4000.0,,-130000.0,-1444.40,0.05,196000,,-1355.60,-78.80,40087,-130000.0,5.10,5.10
31268667,2024,32000.0,-20.00,-99000.0,-309.40,-0.37,16000,,-306.30,-167.80,-6000,-99000.0,0.40,0.40
31268667,2023,40000.0,73.90,-316000.0,-351.10,0.72,129000,2,-350.00,-123.90,93000,-316000.0,3.30,3.30
31268667,2022,23000.0,,-556000.0,-2417.40,0.91,452000,2,-2413.00,-68.40,409000,-556000.0,10.70,10.40
31268667,2021,,,-235000.0,,-0.23,998000,2,,-17.90,965000,-235000.0,30.20,30.20
33243586,2023,1000.0,,-409000.0,-634.90,0.68,731000,2,-582.50,-52.30,498000,-400000.0,1.00,1.00
31480756,2023,4693000.0,-6.80,-1362000.0,-23.50,0.57,9187000,38,2.20,-19.00,4839000,-1103000.0,2.00,1.50
31480756,2022,5037000.0,17.20,-295000.0,-3.60,0.16,5749000,43,15.60,-4.70,851000,-187000.0,0.70,0.50
31480756,2021,4296000.0,,-526000.0,-10.20,0.13,5059000,49,5.40,-12.10,646000,-459000.0,0.70,0.60
29044322,2024,34000.0,78.90,-15000.0,-31.80,-5.60,20000,,-31.80,-58.30,1000,-14000.0,1.40,2.40
29044322,2023,19000.0,111.10,-23000.0,-121.10,-3.46,28000,,-121.10,-102.20,28000,-23000.0,10.00,28.00
29044322,2022,9000.0,12.50,-20000.0,-222.20,-2.85,26000,,-222.20,-97.60,2000,-20000.0,0.30,1.10
29044322,2021,8000.0,-11.10,-31000.0,-310.00,-2.25,24000,,-310.00,-213.80,22000,-31000.0,3.00,12.00
29044322,2020,9000.0,,-26000.0,-173.30,-1.13,39000,,-173.30,-520.00,-44000,-26000.0,0.10,0.50
27588246,2023,15000.0,,-4000.0,-26.70,0.95,40000,,-26.70,,38000,-4000.0,4.00,7.50
27588246,2022,,,-3000.0,,0.89,49000,,,-6.10,42000,-3000.0,2.40,3.60
27588246,2021,73000.0,421.40,24000.0,32.90,0.71,65000,1,32.90,66.70,46000,24000.0,1.00,1.50
27588246,2020,14000.0,-33.30,-25000.0,-54.50,0.84,25000,1,-54.50,-76.20,21000,-24000.0,4.30,6.30
27588246,2019,21000.0,-8.70,-21000.0,-23.50,0.70,57000,1,-23.50,-73.10,40000,-19000.0,3.00,3.30
28390274,2021,750000.0,184.10,-2821000.0,-340.30,0.83,18882000,,-319.20,,15719000,-2637000.0,1.20,1.20
28390274,2020,286000.0,-87.90,-2058000.0,-287.10,0.03,5497000,32,-269.50,-37.60,2158000,-1846000.0,0.60,0.60
28390274,2019,2186000.0,72.90,-1568000.0,-68.90,0.54,4098000,25,-65.30,-57.90,2217000,-1545000.0,1.50,1.60
28390274,2018,1897000.0,,-850000.0,-42.40,0.50,1654000,8,-41.40,-39.30,834000,-831000.0,1.40,1.90
28347081,2023,109000.0,68.10,26000.0,27.70,-0.22,134597,1,46.40,23.00,90377,30000.0,1.00,1.00
28347081,2022,65000.0,6400.00,-5000.0,0.00,-0.44,128000,1,28.80,0.00,64000,0.0,0.70,0.70
28347081,2021,1000.0,0.00,-72000.0,-223.30,-0.36,143000,,-160.00,-59.80,69000,-67000.0,0.60,0.60
28347081,2020,1000.0,,-28000.0,-62.20,-0.56,82000,2,-17.80,-37.10,74000,-28000.0,1.80,1.80
28347081,2019,,,-18000.0,,-0.40,70000,,,-34.00,66000,-18000.0,1.30,1.60
27862057,2024,1244000.0,,-1849000.0,-139.50,-0.05,2613000,17,-117.80,-84.60,-116000,-1769000.0,0.70,0.50
27862057,2023,1043000.0,41.30,-736000.0,-53.10,0.01,2403000,15,-35.40,-35.10,31000,-686000.0,1.00,0.70
27862057,2022,738000.0,125.70,-458000.0,-46.10,0.12,2504000,14,-27.70,-24.10,271000,-445000.0,3.80,2.00
27862057,2021,327000.0,69.40,-303000.0,-71.50,0.00,1746000,12,-31.30,-20.00,3000,-288000.0,2.70,2.20
27862057,2020,193000.0,94.90,-860000.0,-440.40,0.21,1560000,11,-385.50,-86.50,305000,-850000.0,4.10,2.80
28809514,2023,,,74000.0,62.20,0.86,73000,,62.20,168.20,65000,74000.0,9.30,10.60
28809514,2022,,,-82000.0,,-0.29,38000,0,,-166.70,-9000,-80000.0,0.80,0.80
28809514,2021,,,-205000.0,-410.00,0.88,81000,2,-358.00,-115.50,73000,-205000.0,10.00,10.00
28809514,2020,0.0,-100.00,-31000.0,-145.90,0.80,346578,,-145.90,-12.40,277777,-29000.0,2.50,4.60
28809514,2019,54000.0,31.70,-61000.0,-109.30,-5.72,29000,2,-109.30,-41.00,25000,-59000.0,5.80,5.80
33354286,2023,57000.0,,1000.0,23.90,0.17,350000,,23.90,6.60,47000,17000.0,3.20,1.50
32477786,2024,2000.0,100.00,-76000.0,-3750.00,-1.66,44000,,-3750.00,-111.90,-63000,-75000.0,0.60,0.60
32477786,2023,1000.0,-94.70,-191000.0,-154.00,0.05,89000,2,-154.00,-272.90,14000,-191000.0,1.90,1.90
32477786,2022,22000.0,,-26000.0,-100.00,0.80,93000,1,-100.00,-24.90,84000,-26000.0,4.80,4.80
32919556,2023,,,-102000.0,,-0.90,80000,,,-109.70,-72000,-102000.0,2.00,2.00
32919556,2022,1000.0,,-10000.0,-1000.00,0.67,45000,,-1000.00,-38.10,30000,-10000.0,-8.00,-8.00
31891803,2022,,,-5000.0,,-0.62,8000,,,-50.00,-5000,-5000.0,0.60,0.60
32981974,2023,,,-74000.0,-151.00,-1.76,42000,2,-140.80,-45.70,-74000,-74000.0,2.60,2.90
27362132,2024,44000.0,25.70,0.0,0.00,0.20,5000,1,0.00,0.00,1000,0.0,1.00,1.30
27362132,2023,35000.0,29.60,-1000.0,-2.80,0.33,6000,1,-2.80,-28.60,2000,-1000.0,1.00,1.20
27362132,2022,27000.0,-22.90,-1000.0,-3.70,0.75,4000,1,-3.70,-22.20,3000,-1000.0,2.00,2.00
27362132,2021,35000.0,94.40,3000.0,8.30,0.57,7000,1,8.30,75.00,4000,3000.0,1.80,1.80
27362132,2020,18000.0,-10.00,7000.0,31.80,0.33,3000,1,31.80,127.30,1000,7000.0,1.50,1.00
28580369,2023,3000.0,-40.00,-115000.0,-1850.00,-0.74,91000,,-1033.30,-94.10,-64000,-111000.0,0.30,0.30
28580369,2022,5000.0,66.70,-115000.0,-2200.00,0.33,95000,1,-1300.00,-108.40,30000,-110000.0,0.70,0.50
28580369,2021,3000.0,200.00,-107000.0,-3366.70,0.23,154000,1,-2000.00,-99.00,34000,-101000.0,0.90,0.80
28580369,2020,1000.0,,-110000.0,-1733.30,0.01,101000,2,-1216.70,-87.80,1000,-104000.0,0.20,0.20
28580369,2019,,,-150000.0,,0.27,170000,2,,-169.00,46000,-147000.0,1.30,1.20
32109166,2024,5911000.0,42.50,-2365000.0,-38.00,-0.65,1972000,52,-34.60,-96.40,320000,-2375000.0,0.70,0.80
32109166,2023,4147000.0,248.10,-3519000.0,-84.50,0.09,3169000,47,-81.10,-110.60,1885000,-3532000.0,2.60,2.80
32109166,2022,1390000.0,,-2099000.0,-147.30,0.89,4314000,23,-145.80,-46.30,3855000,-2099000.0,7.60,7.70
29547034,2023,15000.0,1400.00,-694000.0,-4580.00,0.74,1323000,10,-3893.30,-59.20,983000,-687000.0,2.80,2.80
29547034,2022,1000.0,,-567000.0,-9999.90,0.83,1176000,7,-9999.90,-70.70,979000,-561000.0,4.80,4.80
29547034,2021,,,-198000.0,,0.66,542000,3,,-60.40,355000,-196000.0,3.10,3.10
